label1,label2,mi,dotprod,card1,card2,size1,size2
ckan_keywords_elections,ckan_subject_government_and_politics,0.623491372619,20.0625,2,10,2064,2064
ckan_keywords_emergency,ckan_subject_health_and_safety,0.00603370772761,0.0004,2,5,2064,2064
ckan_keywords_emissions,ckan_keywords_chemical,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_chemical spill,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_disposal,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_energy recovery,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_environmental performance,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_environmental programs,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_facilities,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_industry,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_inventory,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_land,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_landfill,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_map,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_npri,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_ozone,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_particulate matter,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_pollutant,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_pollution,0.0489314158778,0.018298983568,6,4,2064,2064
ckan_keywords_emissions,ckan_keywords_release,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_smog,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_sources,0.037838763104,0.0268245802476,6,3,2064,2064
ckan_keywords_emissions,ckan_keywords_substance,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_sulphur oxide,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_underground injection,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_volatile organic compound,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_keywords_waste,0.0202568283567,0.00308641975309,6,2,2064,2064
ckan_keywords_emissions,ckan_subject_nature_and_environment,0.0659332368068,0.0520598130383,6,19,2064,2064
ckan_keywords_employment insurance operating account,ckan_keywords_consolidated accounts,0.0110980843898,0.0246913580247,2,2,2064,2064
ckan_keywords_employment insurance operating account,ckan_keywords_expenses,0.0110980843898,0.0246913580247,2,2,2064,2064
ckan_keywords_employment insurance operating account,ckan_keywords_government of canada,0.0110980843898,0.0246913580247,2,3,2064,2064
ckan_keywords_employment insurance operating account,ckan_keywords_revenues,0.0110980843898,0.0246913580247,2,2,2064,2064
ckan_keywords_employment insurance operating account,ckan_keywords_volume 1,0.0110980843898,0.0246913580247,2,2,2064,2064
ckan_keywords_endeavour hydrothermal vents marine protected area,ckan_keywords_ebm,0.0110980843898,0.0246913580247,2,2,2064,2064
ckan_keywords_energy,ckan_subject_health_and_safety,0.00603370772761,0.0004,2,5,2064,2064
ckan_keywords_environmental indicator,ckan_keywords_nature,0.0110980843898,0.00554016620499,2,5,2064,2064
ckan_keywords_environmental indicators,ckan_keywords_air and climate,0.0566455660302,0.0785542179,12,6,2064,2064
ckan_keywords_environmental indicators,ckan_subject_nature_and_environment,0.172652027108,0.195612406569,12,19,2064,2064
ckan_keywords_epidemic,ckan_subject_health_and_safety,0.00603370772761,0.0004,2,5,2064,2064
ckan_keywords_eraf,ckan_keywords_ebm,0.0110980843898,0.0246913580247,2,2,2064,2064
ckan_keywords_eraf pilot project,ckan_keywords_ebm,0.0110980843898,0.0246913580247,2,2,2064,2064
ckan_keywords_escorted temporary absence,ckan_keywords_unescorted temporary absence,0.0489314158778,0.0313832199546,3,3,2064,2064
ckan_keywords_extinct,ckan_keywords_nature,0.0110980843898,0.00554016620499,2,5,2064,2064
ckan_keywords_extirpated,ckan_keywords_nature,0.0110980843898,0.00554016620499,2,5,2064,2064
ckan_keywords_faa,ckan_subject_government_and_politics,0.0202568283567,0.00216333153056,2,10,2064,2064
ckan_keywords_federal public service,ckan_subject_government_and_politics,0.0202568283567,0.00216333153056,2,10,2064,2064
ckan_keywords_fine particulate matter,ckan_keywords_air pollutants,0.0110980843898,0.00554016620499,2,5,2064,2064
ckan_keywords_first nations,ckan_subject_health_and_safety,0.00603370772761,0.00390625,2,5,2064,2064
ckan_keywords_fish,ckan_keywords_british columbia,0.00603370772761,0.00591715976331,2,6,2064,2064
ckan_keywords_flood,ckan_subject_health_and_safety,0.00603370772761,0.0004,2,5,2064,2064
ckan_keywords_general status,ckan_keywords_nature,0.0110980843898,0.00554016620499,2,5,2064,2064
ckan_keywords_geological,ckan_subject_health_and_safety,0.00603370772761,0.0004,2,5,2064,2064
ckan_keywords_geomagnetic storm,ckan_subject_health_and_safety,0.00603370772761,0.0004,2,5,2064,2064
ckan_keywords_goods and services tax,ckan_keywords_canada,0.0914016201474,0.0495867768595,2,4,2064,2064
ckan_keywords_government business enterprises,ckan_keywords_accumulated losses,0.0110980843898,0.0102040816327,2,2,2064,2064
ckan_keywords_government business enterprises,ckan_keywords_accumulated profits,0.0110980843898,0.0102040816327,2,2,2064,2064
ckan_keywords_government business enterprises,ckan_keywords_contributed surplus,0.0110980843898,0.0102040816327,2,2,2064,2064
ckan_keywords_government business enterprises,ckan_keywords_enterprise crown corporations,0.0110980843898,0.0102040816327,2,2,2064,2064
ckan_keywords_government business enterprises,ckan_keywords_financial,0.0110980843898,0.0102040816327,2,2,2064,2064
ckan_keywords_government business enterprises,ckan_keywords_financial position,0.0110980843898,0.0102040816327,2,2,2064,2064
ckan_keywords_government business enterprises,ckan_keywords_non-financial,0.0110980843898,0.0102040816327,2,2,2064,2064
ckan_keywords_government business enterprises,ckan_keywords_receiver general,0.0110980843898,0.0102040816327,2,4,2064,2064
ckan_keywords_government business enterprises,ckan_keywords_third parties,0.0110980843898,0.0102040816327,2,2,2064,2064
ckan_keywords_government of canada,ckan_keywords_receiver general,0.0208600805359,0.0348954396573,3,4,2064,2064
ckan_keywords_government securities,ckan_keywords_gross domestic product,0.0286827349426,0.0123966942149,2,3,2064,2064
ckan_keywords_gross domestic product,ckan_keywords_american economy,0.0286827349426,0.0123966942149,3,2,2064,2064
ckan_keywords_gross domestic product,ckan_keywords_cpi,0.0286827349426,0.0123966942149,3,2,2064,2064
ckan_keywords_gross domestic product,ckan_keywords_economic conditions,0.0286827349426,0.0123966942149,3,2,2064,2064
ckan_keywords_gross domestic product,ckan_keywords_economic forecasts,0.0286827349426,0.0123966942149,3,2,2064,2064
ckan_keywords_gross domestic product,ckan_keywords_economic situation,0.0286827349426,0.0123966942149,3,2,2064,2064
ckan_keywords_gross domestic product,ckan_keywords_economic trends,0.0286827349426,0.0123966942149,3,2,2064,2064
ckan_keywords_gross domestic product,ckan_keywords_employment growth,0.0286827349426,0.0123966942149,3,2,2064,2064
ckan_keywords_gross domestic product,ckan_keywords_fiscal planning,0.0286827349426,0.0123966942149,3,2,2064,2064
ckan_keywords_gross domestic product,ckan_keywords_gdp,0.0397767476001,0.0226007758475,3,3,2064,2064
ckan_keywords_gross domestic product,ckan_keywords_inflation,0.0286827349426,0.0123966942149,3,2,2064,2064
ckan_keywords_gross domestic product,ckan_keywords_job growth,0.0286827349426,0.0123966942149,3,2,2064,2064
ckan_keywords_gross domestic product,ckan_keywords_price indexes,0.0286827349426,0.0123966942149,3,2,2064,2064
ckan_keywords_gross domestic product,ckan_keywords_treasury bills,0.0286827349426,0.0123966942149,3,2,2064,2064
ckan_keywords_gross domestic product,ckan_keywords_us economy,0.0286827349426,0.0123966942149,3,2,2064,2064
ckan_keywords_gst-hst collected,ckan_keywords_canada,0.0914016201474,0.0495867768595,2,4,2064,2064
ckan_keywords_habitat capacity,ckan_keywords_agricultural land,0.0110980843898,0.00888888888889,2,2,2064,2064
ckan_keywords_habitat capacity,ckan_keywords_agricultural regions,0.0110980843898,0.00888888888889,2,2,2064,2064
ckan_keywords_habitat capacity,ckan_keywords_agriculture,0.0110980843898,0.00888888888889,2,2,2064,2064
ckan_keywords_habitat capacity,ckan_keywords_farmland,0.0110980843898,0.00888888888889,2,2,2064,2064
ckan_keywords_habitat capacity,ckan_keywords_species,0.0110980843898,0.00888888888889,2,4,2064,2064
ckan_keywords_habitat capacity,ckan_keywords_sustainable agriculture,0.0110980843898,0.00888888888889,2,2,2064,2064
ckan_keywords_habitat capacity,ckan_keywords_vegetation,0.0110980843898,0.00888888888889,2,2,2064,2064
ckan_keywords_hail,ckan_subject_health_and_safety,0.00603370772761,0.0004,2,5,2064,2064
ckan_keywords_health and safety,ckan_subject_health_and_safety,0.00603370772761,0.00390625,2,5,2064,2064
ckan_keywords_health canada,ckan_subject_health_and_safety,0.00603370772761,0.00591715976331,2,5,2064,2064
ckan_keywords_health care system,ckan_subject_health_and_safety,0.00603370772761,0.00390625,2,5,2064,2064
ckan_keywords_hg,ckan_keywords_toxic substances,0.0110980843898,0.00413223140496,2,3,2064,2064
ckan_keywords_hierarchical bayesian,ckan_keywords_canada,0.0202568283567,0.0236686390533,2,4,2064,2064
ckan_keywords_historical summary,ckan_keywords_natural gas exports,0.0442271978814,0.4,2,2,2064,2064
ckan_keywords_historical summary,ckan_keywords_purchaser type,0.0442271978814,0.4,2,2,2064,2064
ckan_keywords_historical summary,ckan_keywords_volume,0.0442271978814,0.4,2,2,2064,2064
ckan_keywords_historical summary,ckan_subject_economics_and_industry,0.0442271978814,0.4,2,16,2064,2064
ckan_keywords_hiv,ckan_subject_health_and_safety,0.00603370772761,0.00390625,2,5,2064,2064
ckan_keywords_hs6,ckan_keywords_hs10,0.0327077651228,0.194444444444,2,2,2064,2064
ckan_keywords_hs6,ckan_keywords_importers,0.0327077651228,0.194444444444,2,2,2064,2064
ckan_keywords_hs6,ckan_keywords_importers by city,0.0327077651228,0.194444444444,2,2,2064,2064
ckan_keywords_hs6,ckan_keywords_importers by country,0.0327077651228,0.194444444444,2,2,2064,2064
ckan_keywords_hs6,ckan_subject_economics_and_industry,0.0196096977137,0.194444444444,2,16,2064,2064
ckan_keywords_immunization.,ckan_subject_health_and_safety,0.00603370772761,0.00390625,2,5,2064,2064
ckan_keywords_import,ckan_keywords_canadian,0.106582844117,0.147959183673,2,2,2064,2064
ckan_keywords_import,ckan_keywords_capacity,0.106582844117,0.147959183673,2,2,2064,2064
ckan_keywords_import,ckan_keywords_export,0.106582844117,0.147959183673,2,2,2064,2064
ckan_keywords_import,ckan_keywords_heavy,0.106582844117,0.147959183673,2,2,2064,2064
ckan_keywords_import,ckan_keywords_intracanada,0.106582844117,0.147959183673,2,2,2064,2064
ckan_keywords_import,ckan_keywords_light,0.106582844117,0.147959183673,2,2,2064,2064
ckan_keywords_import,ckan_keywords_natural gas,0.106582844117,0.147959183673,2,2,2064,2064
ckan_keywords_import,ckan_keywords_oil,0.106582844117,0.147959183673,2,2,2064,2064
ckan_keywords_import,ckan_keywords_refined petroleum products,0.106582844117,0.147959183673,2,2,2064,2064
ckan_keywords_import,ckan_keywords_throughput,0.106582844117,0.147959183673,2,2,2064,2064
ckan_keywords_import,ckan_keywords_transportation,0.106582844117,0.147959183673,2,2,2064,2064
ckan_keywords_import,ckan_keywords_utilization,0.106582844117,0.147959183673,2,2,2064,2064
ckan_keywords_income statistics,ckan_keywords_canada,0.0914016201474,0.0495867768595,2,4,2064,2064
ckan_keywords_inshore waters,ckan_topiccategory_biota,0.00603370772761,0.00346020761246,2,6,2064,2064
ckan_keywords_job,ckan_subject_labour,0.00603370772761,0.00694444444444,2,5,2064,2064
ckan_keywords_kidnapping,ckan_subject_health_and_safety,0.00603370772761,0.0004,2,5,2064,2064
ckan_keywords_labour market,ckan_subject_labour,0.00603370772761,0.00694444444444,2,5,2064,2064
ckan_keywords_labour market information,ckan_subject_labour,0.00603370772761,0.00694444444444,2,5,2064,2064
ckan_keywords_lake winnipeg,ckan_keywords_nitrogen,0.0202568283567,0.0236686390533,2,2,2064,2064
ckan_keywords_legal entity status,ckan_keywords_canada,0.0914016201474,0.0495867768595,2,4,2064,2064
ckan_keywords_major ions,ckan_keywords_bacteria,0.0484970181296,0.0366469528988,4,4,2064,2064
ckan_keywords_major ions,ckan_keywords_federal provincial agreements,0.0327077651228,0.0213408304498,4,3,2064,2064
ckan_keywords_major ions,ckan_keywords_lakes,0.0327077651228,0.0213408304498,4,3,2064,2064
ckan_keywords_major ions,ckan_keywords_metals,0.0484970181296,0.0366469528988,4,4,2064,2064
ckan_keywords_major ions,ckan_keywords_monitoring,0.0484970181296,0.0366469528988,4,4,2064,2064
ckan_keywords_major ions,ckan_keywords_rivers,0.0484970181296,0.0366469528988,4,4,2064,2064
ckan_keywords_major ions,ckan_keywords_status,0.0484970181296,0.0366469528988,4,5,2064,2064
ckan_keywords_major ions,ckan_keywords_surveillance,0.0484970181296,0.0366469528988,4,4,2064,2064
ckan_keywords_major ions,ckan_keywords_transboundary,0.0484970181296,0.0366469528988,4,4,2064,2064
ckan_keywords_man-made,ckan_subject_health_and_safety,0.00603370772761,0.0004,2,5,2064,2064
ckan_keywords_marketing,ckan_subject_health_and_safety,0.00603370772761,0.00390625,2,5,2064,2064
ckan_keywords_maximum wage,ckan_subject_labour,0.00603370772761,0.00694444444444,2,5,2064,2064
ckan_keywords_median wage,ckan_subject_labour,0.00603370772761,0.00694444444444,2,5,2064,2064
ckan_keywords_mercury,ckan_keywords_emissions,0.0110980843898,0.00413223140496,2,6,2064,2064
ckan_keywords_minimum wage,ckan_subject_labour,0.00603370772761,0.00694444444444,2,5,2064,2064
ckan_keywords_monitoring sites,ckan_keywords_aquatic life,0.0110980843898,0.00692041522491,2,2,2064,2064
ckan_keywords_monitoring sites,ckan_keywords_canadian rivers,0.0110980843898,0.00692041522491,2,2,2064,2064
ckan_keywords_monitoring sites,ckan_keywords_drainage region,0.0110980843898,0.00692041522491,2,2,2064,2064
ckan_keywords_monitoring sites,ckan_keywords_freshwater,0.0110980843898,0.00692041522491,2,2,2064,2064
ckan_keywords_monitoring sites,ckan_keywords_human activity,0.0110980843898,0.00692041522491,2,2,2064,2064
ckan_keywords_monitoring sites,ckan_keywords_human impacts,0.0110980843898,0.00692041522491,2,2,2064,2064
ckan_keywords_monitoring sites,ckan_keywords_national,0.0110980843898,0.00692041522491,2,5,2064,2064
ckan_keywords_monitoring sites,ckan_keywords_pressures,0.0110980843898,0.00692041522491,2,2,2064,2064
ckan_keywords_monitoring sites,ckan_keywords_water quality guidelines,0.0110980843898,0.00692041522491,2,2,2064,2064
ckan_keywords_mp,ckan_keywords_administrator,0.0110980843898,0.0165289256198,2,3,2064,2064
ckan_keywords_mp,ckan_keywords_dc,0.0110980843898,0.0165289256198,2,2,2064,2064
ckan_keywords_mp,ckan_keywords_defined contributions,0.0110980843898,0.0165289256198,2,2,2064,2064
ckan_keywords_mp,ckan_keywords_limit,0.0110980843898,0.0165289256198,2,2,2064,2064
ckan_keywords_mp,ckan_keywords_money purchase,0.0110980843898,0.0165289256198,2,2,2064,2064
ckan_keywords_national,ckan_keywords_availability,0.0110980843898,0.02,5,2,2064,2064
ckan_keywords_national,ckan_keywords_broadband,0.0110980843898,0.02,5,2,2064,2064
ckan_keywords_national,ckan_keywords_coverage,0.0110980843898,0.02,5,2,2064,2064
ckan_keywords_national,ckan_keywords_environmental indicators,0.0229391020017,0.0249369968576,5,12,2064,2064
ckan_keywords_national,ckan_keywords_hexagon,0.0110980843898,0.02,5,2,2064,2064
ckan_keywords_national,ckan_keywords_internet service providers,0.0110980843898,0.02,5,2,2064,2064
ckan_keywords_national,ckan_keywords_underserved population,0.0110980843898,0.02,5,2,2064,2064
ckan_keywords_national,ckan_keywords_unserved population,0.0110980843898,0.02,5,2,2064,2064
ckan_keywords_national,ckan_keywords_voc,0.0110980843898,0.0102040816327,5,2,2064,2064
ckan_keywords_natural,ckan_subject_health_and_safety,0.00603370772761,0.0004,2,5,2064,2064
ckan_keywords_nature and biodiversity,ckan_topiccategory_biota,0.00603370772761,0.00346020761246,2,6,2064,2064
ckan_keywords_nature and biodiversity - habitat,ckan_keywords_birds,0.0181004458772,0.0379706790123,5,5,2064,2064
ckan_keywords_nature and biodiversity - habitat,ckan_keywords_eskimo curlew; range; downloadable data,0.00603370772761,0.0123456790123,5,2,2064,2064
ckan_keywords_nature and biodiversity - habitat,ckan_keywords_protect and restore species,0.0181001065665,0.0379706790123,5,4,2064,2064
ckan_keywords_nature and biodiversity - habitat,ckan_keywords_territories - northwest territories (nt),0.0120670766379,0.0223456790123,5,3,2064,2064
ckan_keywords_nature and biodiversity - habitat,ckan_keywords_territories - nunavut (nu),0.0120670766379,0.0279706790123,5,3,2064,2064
ckan_keywords_nature and biodiversity - habitat,ckan_subject_nature_and_environment,0.0176672072482,0.0462351418223,5,19,2064,2064
ckan_keywords_nature conservation,ckan_keywords_canada,0.0202568283567,0.0236686390533,2,4,2064,2064
ckan_keywords_ne nature and environment,ckan_keywords_canada,0.0202568283567,0.0236686390533,2,4,2064,2064
ckan_keywords_ne nature and environment birds,ckan_keywords_canada,0.0202568283567,0.0236686390533,2,4,2064,2064
ckan_keywords_nitrogen,ckan_keywords_guidelines,0.0202568283567,0.0236686390533,2,2,2064,2064
ckan_keywords_nitrogen,ckan_keywords_phosphorus,0.0202568283567,0.0236686390533,2,2,2064,2064
ckan_keywords_nitrogen,ckan_keywords_regional ecosystems,0.0202568283567,0.0236686390533,2,2,2064,2064
ckan_keywords_nitrogen,ckan_keywords_water,0.0202568283567,0.0236686390533,2,6,2064,2064
ckan_keywords_nitrogen oxides,ckan_keywords_ammonia,0.0313521995765,0.00862658595807,4,3,2064,2064
ckan_keywords_obesity,ckan_subject_health_and_safety,0.00603370772761,0.00390625,2,5,2064,2064
ckan_keywords_oceans,ckan_keywords_atlantic - prince edward island (pe),0.00469897541067,0.00390625,3,2,2064,2064
ckan_keywords_oceans,ckan_subject_nature_and_environment,0.0115265617533,0.0127951388889,3,19,2064,2064
ckan_keywords_offshore waters,ckan_topiccategory_biota,0.00603370772761,0.00346020761246,2,6,2064,2064
ckan_keywords_ontario,ckan_subject_economics_and_industry,0.505510317796,0.87109375,4,16,2064,2064
ckan_keywords_organics,ckan_keywords_pesticides,0.0157963820015,0.0075,2,2,2064,2064
ckan_keywords_organics,ckan_keywords_prairie provinces water board,0.0157963820015,0.0075,2,2,2064,2064
ckan_keywords_pandemic,ckan_subject_health_and_safety,0.00603370772761,0.0004,2,5,2064,2064
ckan_keywords_par,ckan_keywords_administrator,0.0110980843898,0.0118343195266,2,3,2064,2064
ckan_keywords_par,ckan_keywords_contribution limit,0.0110980843898,0.0118343195266,2,2,2064,2064
ckan_keywords_par,ckan_keywords_deferred profit sharing plan,0.0110980843898,0.0118343195266,2,2,2064,2064
ckan_keywords_par,ckan_keywords_dpsp,0.0110980843898,0.0118343195266,2,2,2064,2064
ckan_keywords_par,ckan_keywords_employer,0.0110980843898,0.0118343195266,2,2,2064,2064
ckan_keywords_par,ckan_keywords_group arrangement,0.0110980843898,0.0118343195266,2,2,2064,2064
ckan_keywords_par,ckan_keywords_pension adjustment reversal,0.0110980843898,0.0118343195266,2,2,2064,2064
ckan_keywords_parole,ckan_keywords_conditional release,0.0600227074436,0.156383219955,4,4,2064,2064
ckan_keywords_pb,ckan_keywords_canadian environmental protection act,0.0202568283567,0.00967239760994,3,3,2064,2064
ckan_keywords_pb,ckan_keywords_lead,0.0221948128528,0.00967239760994,3,3,2064,2064
ckan_keywords_pelagic,ckan_topiccategory_biota,0.00603370772761,0.00346020761246,2,6,2064,2064
ckan_keywords_periodicals,ckan_keywords_bibliographic information,0.0120670766379,0.0279706790123,3,3,2064,2064
ckan_keywords_periodicals,ckan_keywords_citations,0.0120670766379,0.0279706790123,3,3,2064,2064
ckan_keywords_periodicals,ckan_keywords_journal articles,0.0120670766379,0.0279706790123,3,3,2064,2064
ckan_keywords_periodicals,ckan_keywords_publications,0.0120670766379,0.0279706790123,3,3,2064,2064
ckan_keywords_periodicals,ckan_keywords_publishing,0.0120670766379,0.0279706790123,3,3,2064,2064
ckan_keywords_periodicals,ckan_subject_persons,0.00605924724228,0.0123456790123,3,5,2064,2064
ckan_keywords_personal income taxes,ckan_keywords_tax bracket,0.0787304429551,0.3125,2,2,2064,2064
ckan_keywords_personal income taxes,ckan_keywords_taxpayers,0.0787304429551,0.3125,2,3,2064,2064
ckan_keywords_plants,ckan_topiccategory_biota,0.00603370772761,0.04,2,6,2064,2064
ckan_keywords_pollution,ckan_keywords_toxic,0.0516008805116,0.018298983568,4,4,2064,2064
ckan_keywords_pollution prevention,ckan_keywords_emissions,0.0202568283567,0.00308641975309,2,6,2064,2064
ckan_keywords_population trend,ckan_keywords_canada,0.0202568283567,0.0236686390533,2,4,2064,2064
ckan_keywords_post-secondary education - pse,ckan_subject_government_and_politics,0.00603370772761,0.00826446280992,2,10,2064,2064
ckan_keywords_posting,ckan_subject_labour,0.00603370772761,0.00694444444444,2,5,2064,2064
ckan_keywords_proactive disclosire,ckan_keywords_grants and contributions,0.0110980843898,0.08,2,2,2064,2064
ckan_keywords_proactive disclosire,ckan_keywords_pd,0.0110980843898,0.08,2,2,2064,2064
ckan_keywords_proactive disclosire,ckan_subject_information_and_communications,0.0110980843898,0.08,2,4,2064,2064
ckan_keywords_procellariiformes,ckan_topiccategory_biota,0.00603370772761,0.00346020761246,2,6,2064,2064
ckan_keywords_production,ckan_keywords_emissions,0.0110980843898,0.0078125,2,6,2064,2064
ckan_keywords_province,ckan_keywords_canada revenue agency,0.583470706206,0.92068052686,4,4,2064,2064
ckan_keywords_public accounts,ckan_keywords_government of canada,0.0221948128528,0.0348954396573,3,3,2064,2064
ckan_keywords_public opinion research,ckan_subject_information_and_communications,0.00603370772761,0.0277777777778,2,4,2064,2064
ckan_keywords_public service employment act,ckan_keywords_appointment,0.0202568283567,0.00216333153056,2,2,2064,2064
ckan_keywords_public service employment act,ckan_keywords_bargaining unit designator code,0.0202568283567,0.00216333153056,2,2,2064,2064
ckan_keywords_public service employment act,ckan_keywords_human,0.0202568283567,0.00216333153056,2,2,2064,2064
ckan_keywords_public service employment act,ckan_keywords_ochro,0.0202568283567,0.00216333153056,2,2,2064,2064
ckan_keywords_public service employment act,ckan_keywords_resources,0.0202568283567,0.00216333153056,2,2,2064,2064
ckan_keywords_public service employment act,ckan_keywords_student employee,0.0202568283567,0.00216333153056,2,2,2064,2064
ckan_keywords_public service employment act,ckan_keywords_tbs,0.0202568283567,0.00216333153056,2,2,2064,2064
ckan_keywords_public service employment act,ckan_keywords_term employee,0.0202568283567,0.00216333153056,2,2,2064,2064
ckan_keywords_purchase,ckan_keywords_acan,0.0366322587456,0.0151228733459,2,2,2064,2064
ckan_keywords_purchase,ckan_keywords_awards,0.0366322587456,0.0151228733459,2,2,2064,2064
ckan_keywords_purchase,ckan_keywords_methods of supply,0.0366322587456,0.0151228733459,2,2,2064,2064
ckan_keywords_purchase,ckan_keywords_procurement specialists,0.0366322587456,0.0151228733459,2,2,2064,2064
ckan_keywords_purchase,ckan_keywords_request for information,0.0366322587456,0.0151228733459,2,2,2064,2064
ckan_keywords_purchase,ckan_keywords_request for proposal,0.0366322587456,0.0151228733459,2,2,2064,2064
ckan_keywords_purchase,ckan_keywords_rfi,0.0366322587456,0.0151228733459,2,2,2064,2064
ckan_keywords_purchase,ckan_keywords_rfp,0.0366322587456,0.0151228733459,2,2,2064,2064
ckan_keywords_purchase,ckan_subject_education_and_training,0.0366322587456,0.0151228733459,2,4,2064,2064
ckan_keywords_quebec (qc),ckan_keywords_atlantic - prince edward island (pe),0.00603370772761,0.00390625,2,2,2064,2064
ckan_keywords_radiological,ckan_subject_health_and_safety,0.00603370772761,0.0004,2,5,2064,2064
ckan_keywords_radon,ckan_subject_health_and_safety,0.00603370772761,0.00390625,2,5,2064,2064
ckan_keywords_range map,ckan_topiccategory_environment,0.00603370772761,0.01,2,13,2064,2064
ckan_keywords_recycling,ckan_keywords_emissions,0.0202568283567,0.00308641975309,2,6,2064,2064
ckan_keywords_relative humidity,ckan_keywords_hourly,0.00603370772761,0.01,3,2,2064,2064
ckan_keywords_relative humidity,ckan_keywords_la salle river,0.00603370772761,0.01,3,2,2064,2064
ckan_keywords_relative humidity,ckan_keywords_precipitation,0.078216724204,0.0166568047337,3,3,2064,2064
ckan_keywords_relative humidity,ckan_keywords_solar radiation,0.00603370772761,0.01,3,2,2064,2064
ckan_keywords_relative humidity,ckan_keywords_weather,0.078216724204,0.0166568047337,3,4,2064,2064
ckan_keywords_report,ckan_keywords_canada revenue agency,0.169967755062,0.36208677686,3,4,2064,2064
ckan_keywords_respond to environmental emergencies,ckan_keywords_atlantic - prince edward island (pe),0.00603370772761,0.00390625,2,2,2064,2064
ckan_keywords_revocation,ckan_keywords_unescorted temporary absence,0.0489314158778,0.0313832199546,3,3,2064,2064
ckan_keywords_sara,ckan_keywords_british columbia,0.00603370772761,0.00591715976331,2,6,2064,2064
ckan_keywords_scientific information,ckan_keywords_scientific research,0.0171311143184,0.0148060486522,3,3,2064,2064
